ID,X,Y,size,production,is_outdoor,is_commercial,multisite
1683,517212.434635379,6312474.50922861,2263,FaFi,0,1,51
1684,578642.444564088,6305397.81732669,3954,Fi,0,1,0
1685,450697.123925141,6235540.63069864,1044,FaFi,0,1,0
1686,459634.990292657,6294894.87302089,51,FaFi,0,1,0
1687,736854.931063122,6264377.98834657,215,FaFi,1,1,66
1688,668660.695564324,6357674.43750836,55,Fi,0,1,0
1689,445579.20847592,6220764.34857927,367,Fi,1,1,0
1690,782900.896043266,6317314.61922997,5,Fi,0,0,0
1691,466356.811108627,6269126.58775053,47,FaFi,0,1,0
1692,635862.60360779,6220813.99465195,149,FaFi,0,1,0
1693,615395.702517165,6399499.50665119,446,Fi,0,1,112
1694,642417.046538484,6219890.53419552,1038,Fi,0,1,46
1695,621882.181598282,6180275.31931111,593,Fi,0,1,0
1696,596230.171765629,6262703.3328405,995,FaFi,1,1,0
1697,664466.084254201,6332342.05267612,549,Fi,0,1,0
1698,691841.968020295,6351155.87491678,3,Fi,0,0,0
1699,580771.737557692,6243952.93072393,806,Fi,0,1,22
1700,445081.43642347,6312540.52974477,716,FaFi,1,1,110
1701,692464.357088852,6168096.42992348,1079,Fi,0,1,0
1702,640430.000161261,6349885.08024255,599,Fi,0,1,0
1703,617001.146945761,6286213.16978363,35,Fi,0,1,0
1704,567304.004180631,6259822.83210504,1567,FaFi,0,1,125
1705,719002.389087472,6314486.81395538,87,Fi,1,1,0
1706,668043.692772585,6341100.78233747,54,Fi,0,1,0
1707,776224.199840663,6331699.28426674,1023,Fi,0,1,0
1708,710212.28203644,6368105.28803834,158,Fi,0,1,0
1709,519189.998875326,6218096.33678387,265,FaFi,0,1,0
1710,537508.017029538,6239916.93758882,1972,Fi,0,1,0
1711,659882.072906233,6303138.22824787,2354,Fi,1,1,56
1712,767157.337072335,6270654.65930645,120,FaFi,0,1,0
1713,467171.589551643,6218199.4268546,1049,Fi,0,1,0
1714,554749.918411601,6189619.5248456,750,FaFi,0,1,0
1715,553103.496620087,6357695.40573247,1107,Fi,0,1,0
1716,589044.15111871,6291112.29680283,248,FaFi,0,1,0
1717,621783.26270417,6194844.53528404,34,FaFi,0,1,0
1718,542977.865793524,6281088.34843128,47,FaFi,0,1,0
1719,577592.64425472,6415809.09279622,635,FaFi,0,1,0
1720,637870.337778263,6372634.74375579,7,Fi,1,0,0
1721,648638.825642525,6391149.90260792,128,FaFi,0,1,0
1722,617635.748073902,6225093.30520052,139,Fi,0,1,0
1723,604271.274775116,6179526.48960529,845,FaFi,0,1,0
1724,758399.403966086,6320715.19634608,780,FaFi,0,1,0
1725,585118.385863719,6241510.58423992,960,Fa,0,1,0
1726,501713.189642348,6318137.43193027,515,FaFi,0,1,98
1727,468777.328837642,6212305.31818712,1792,Fi,1,1,86
1728,669157.661301951,6347445.84203147,780,Fi,0,1,0
1729,533408.698590459,6297160.2190642,127,FaFi,1,1,0
1730,635868.675247322,6324487.35893852,932,Fa,0,1,0
1731,585379.871426155,6407434.0462001,5315,Fa,0,1,0
1732,539491.385016706,6296584.19545325,397,Fi,0,1,0
1733,687503.0898614,6267185.52170907,6,Fi,1,0,0
1734,527553.819794175,6288930.34647928,845,Fi,0,1,0
1735,530819.863692184,6323346.94614903,208,FaFi,0,1,0
1736,639485.93026463,6373469.37539401,12102,Fa,0,1,45
1737,593453.635901445,6196716.03062048,255,FaFi,0,1,0
1738,605102.960622941,6165225.2287004,761,FaFi,0,1,37
1739,705558.38098432,6409135.83277887,437,Fi,0,1,0
1740,495327.258791623,6226775.69143142,10,Fi,1,0,0
1741,446400.00658228,6319069.88373561,2567,FaFi,0,1,0
1742,562012.328717263,6330928.88753511,10,Fi,1,0,0
1743,552059.496638452,6232810.55235701,652,FaFi,0,1,0
1744,549923.039723755,6281988.32908935,1784,FaFi,0,1,22
1745,802159.885258099,6304011.59090157,129,FaFi,0,1,0
1746,754581.779763839,6266148.1828671,313,FaFi,0,1,0
1747,641694.234392727,6300646.51756681,270,Fi,0,1,0
1748,569831.626174202,6337181.07155731,80,Fi,0,1,0
1749,650879.149154633,6170402.3136221,553,FaFi,0,1,0
1750,506631.209358906,6226908.94871396,204,Fi,0,1,0
1751,601274.930435971,6251353.40105593,71,Fi,1,1,0
1752,617998.37754121,6280745.9733599,253,Fi,0,1,0
1753,595125.910864222,6226802.07712148,331,FaFi,0,1,0
1754,630436.000107608,6384850.90970588,2,FaFi,1,1,0
1755,708030.683606343,6303345.44854615,367,FaFi,0,1,0
1756,611076.553132215,6391669.3739479,1865,Fa,0,1,0
1757,622762.531325295,6323618.58452749,669,FaFi,0,1,0
1758,660554.372891711,6168978.75749806,1948,Fi,0,1,77
1759,691430.777160683,6344826.96583416,2779,Fa,0,1,0
1760,793127.308016075,6280301.43102575,2472,Fa,0,1,111
1761,566458.413041401,6251719.50569511,1610,Fi,0,1,0
1762,687359.649062772,6188993.91797235,5,Fi,0,0,0
1763,701722.391503787,6314079.45494953,112,FaFi,0,1,0
1764,596229.311618323,6311103.26609505,10,Fi,1,1,113
1765,829014.118602556,6295094.14766505,1195,FaFi,0,1,0
1766,617363.77143039,6277172.20017774,89,FaFi,0,1,0
1767,705565.140917556,6238712.51323413,14,Fi,0,1,0
1768,602557.174221468,6322365.05457789,138,FaFi,0,1,0
1769,802688.27411906,6340886.03853257,3,Fi,1,0,0
1770,723371.664816968,6425642.73649174,961,FaFi,0,1,0
1771,590465.332435031,6299086.47075723,755,Fi,1,1,0
1772,676525.72102738,6337185.99018541,10907,Fa,0,1,0
1773,589456.070719662,6355673.65014554,406,Fi,1,1,0
1774,609643.695638632,6171483.00635205,6557,Fa,0,1,45
1775,628170.94960756,6325976.7820578,1072,Fi,0,1,0
1776,600207.942617032,6286773.66710163,10499,Fa,1,1,33
1777,610196.23085879,6340979.17364772,359,Fi,1,1,0
1778,566334.425894636,6355026.31627628,953,FaFi,0,1,0
1779,615641.480425918,6398089.54827485,395,FaFi,0,1,21
1780,663709.673410349,6345403.76644324,152,FaFi,0,1,0
1781,600130.465268607,6382403.20092531,142,FaFi,0,1,0
1782,699701.196282004,6364769.46702885,718,Fi,0,1,43
1783,725563.6416805,6279832.77111544,587,Fi,0,1,0
1784,646578.594935135,6331502.05747952,581,FaFi,0,1,0
1785,474883.005836783,6301271.51442222,1768,Fa,0,1,0
1786,629289.972625891,6204741.59756143,597,Fi,0,1,0
1787,648793.150079235,6304312.95247289,5,Fi,1,0,0
1788,522167.329992418,6293712.37671153,270,FaFi,0,1,0
1789,580913.057688736,6346400.18796355,1474,Fa,0,1,0
1790,614923.295137962,6181441.27216377,171,Fi,0,1,0
1791,757769.984043295,6378421.08795591,1662,FaFi,0,1,0
1792,623397.842143353,6333657.42814389,362,Fi,1,1,0
1793,716901.624671063,6375776.83292744,6172,Fa,0,1,117
1794,675981.530428019,6220819.32007544,2,Fi,1,0,0
1795,548238.630274877,6262381.80016215,97,FaFi,0,1,0
1796,618596.272049183,6421344.28230471,845,Fi,0,1,0
1797,665926.006491826,6318379.04806552,383,FaFi,0,1,0
1798,506788.708446518,6189905.87929107,473,FaFi,0,1,0
1799,524257.109944755,6224748.30267813,3485,Fa,0,1,0
1800,441787.694394893,6206990.22440515,137,FaFi,0,1,0
1801,678448.008297407,6398389.60057207,994,FaFi,0,1,0
1802,591293.023443786,6270837.52999466,62,FaFi,0,1,0
1803,812229.010835332,6284974.39971409,528,Fi,1,1,0
1804,480975.462418736,6234061.14031296,1978,Fi,1,1,84
1805,635696.524150238,6207506.12641873,172,FaFi,0,1,0
1806,658332.757974294,6302306.55374509,512,Fi,0,1,0
1807,513058.745976395,6286728.11478002,1135,Fi,0,1,62
1808,541702.041946644,6266541.21745955,1570,Fi,0,1,0
1809,552667.105711057,6353686.99967627,943,Fi,0,1,0
1810,759313.601720582,6310523.78020173,816,Fi,0,1,0
1811,689053.947567772,6346519.44378744,478,FaFi,0,1,39
1812,473072.707518367,6188859.91355465,970,Fi,0,1,30
1813,601594.090809686,6312246.87218983,1679,FaFi,0,1,113
1814,673022.806688829,6344361.1045612,339,FaFi,0,1,0
1815,557039.804150747,6282267.66019796,1253,Fa,0,1,0
1816,609835.840764084,6242146.89832126,417,Fi,0,1,0
1817,683885.604468428,6377836.21628224,292,Fi,1,1,0
1818,725165.961796694,6261093.7727293,456,Fi,0,1,0
1819,586074.765812636,6254939.5990579,322,FaFi,0,1,0
1820,496334.235508676,6294290.46226971,1183,Fi,0,1,0
1821,567283.566791464,6396959.80133394,6,Fi,1,0,0
1822,547704.671559546,6199340.02004593,1338,FaFi,0,1,0
1823,683002.28271949,6381450.02057076,1493,Fi,0,1,0
1824,691499.440246318,6370261.90187167,129,Fi,0,1,106
1825,798430.288691313,6304211.71229424,376,Fi,0,1,0
1826,477406.826241099,6292136.28451199,316,Fi,0,1,43
1827,727103.453274349,6268867.55322952,9,Fi,0,0,0
1828,690723.615221242,6369471.34665118,1903,FaFi,0,1,0
1829,762500.872968829,6399340.8390622,938,Fi,0,1,0
1830,462006.395799005,6234018.54239285,272,FaFi,0,1,0
1831,499441.060219861,6274075.14002464,75,FaFi,0,1,0
1832,484724.920337829,6269401.17646464,2949,Fi,0,1,0
1833,587940.668883141,6246319.39349826,10952,Fa,0,1,74
1834,561979.228677941,6324946.9624463,265,Fi,0,1,0
1835,611972.737424695,6214683.57767739,431,FaFi,0,1,0
1836,509101.313544461,6216684.0929787,56,FaFi,0,1,19
1837,808309.200761945,6338464.34236519,62,FaFi,0,1,0
1838,725257.223191317,6253426.03578999,260,Fi,0,1,0
1839,574081.567993629,6263411.60953892,269,Fi,0,1,0
1840,667137.612585009,6218840.01519677,390,FaFi,0,1,0
1841,792748.877787363,6348709.55097905,805,FaFi,0,1,112
1842,729013.97428808,6317351.7175259,215,Fi,0,1,0
1843,475735.864360987,6275585.71671475,603,FaFi,0,1,0
1844,653053.622841176,6326970.25899073,2635,FaFi,0,1,0
1845,469107.254437519,6283669.2745369,151,Fi,0,1,0
1846,784005.629224554,6324547.89742582,122,Fi,0,1,0
1847,554199.255506635,6361083.29388867,464,Fi,0,1,0
1848,698065.523791618,6340808.67793759,1267,Fi,0,1,0
1849,679461.015717858,6318834.08057545,861,FaFi,0,1,0
1850,724209.96014064,6415019.22568594,373,FaFi,0,1,0
1851,621305.501875218,6360717.73190038,748,Fi,0,1,0
1852,481600.484491594,6324313.42099488,4762,Fa,0,1,110
1853,655070.089109072,6196127.82915511,525,FaFi,0,1,87
1854,726830.600167698,6257874.03779229,545,FaFi,0,1,0
1855,499627.526165087,6325471.52465224,587,Fi,0,1,0
1856,699531.791423063,6330624.88295039,4,Fi,1,0,0
1857,713150.698131536,6265255.98859395,396,Fi,0,1,0
1858,687756.362306704,6177836.198519,242,Fi,0,1,0
1859,622324.089310798,6324191.07232026,11,FaFi,0,1,0
1860,577708.075749544,6382498.66191748,756,FaFi,1,1,41
1861,519314.049722232,6249291.11426297,173,FaFi,0,1,96
1862,524838.537770829,6224757.99426471,2550,FaFi,0,1,62
1863,523016.520482725,6224764.13566243,5,Fi,0,1,0
1864,579516.429845859,6258488.53171356,148,Fa,0,1,0
1865,560233.774856176,6228310.50430837,2891,Fa,0,1,0
1866,687269.041571592,6240818.16856614,2550,Fa,0,1,0
1867,461578.774601745,6314948.73016123,454,FaFi,0,1,0
1868,626020.927689175,6416249.20040863,1530,FaFi,0,1,0
1869,595900.484259684,6412716.94783628,2014,Fi,0,1,0
1870,807253.757518903,6272756.40672482,3141,Fa,0,1,37
1871,635681.489060623,6232041.32806257,471,FaFi,0,1,39
1872,577969.047607467,6318799.04247423,209,FaFi,0,1,27
1873,617524.424261189,6261776.67711595,55,Fi,0,1,93
1874,534710.214599657,6219786.88212605,1577,Fi,1,1,0
1875,668175.779118744,6327594.56710501,1367,Fi,0,1,123
1876,584443.863114571,6193632.06075483,591,FaFi,0,1,0
1877,671598.797262098,6373227.52792586,848,Fi,0,1,0
1878,459209.557957304,6297273.52802031,2554,Fi,0,1,0
1879,538439.530377784,6277550.61375998,2280,Fa,0,1,0
1880,569633.706318312,6354493.12507287,1179,Fi,0,1,0
1881,479988.834184211,6272128.61277428,366,Fi,0,1,0
1882,599546.588601982,6272392.96136245,813,Fi,1,1,0
1883,562582.32998856,6384966.90653995,34,Fi,0,1,0
1884,806382.522285559,6323161.17097114,39,FaFi,0,1,0
1885,619506.45991887,6247719.81296773,7556,Fa,0,1,69
1886,626327.510118291,6342904.4403533,1764,FaFi,0,1,0
1887,574075.21732403,6342800.21051241,626,Fi,0,1,0
1888,464317.999378316,6204712.87996567,2507,Fi,0,1,0
1889,726293.96995442,6378938.30625367,1258,FaFi,1,1,0
1890,602596.311510061,6164951.45743262,680,Fi,1,1,0
1891,637939.028219787,6234392.86313533,1517,Fi,0,1,0
1892,459676.230467506,6290271.54732079,927,Fi,0,1,0
1893,632620.315270567,6324933.29887387,9700,Fa,0,1,91
1894,677059.558790603,6335247.92312961,2264,Fi,0,1,0
1895,646789.269767305,6274808.48437641,1048,Fi,0,1,98
1896,600274.271268351,6227538.20861406,700,FaFi,0,1,27
1897,822667.061446895,6319290.84436677,191,Fi,0,1,0
1898,650197.647625139,6294056.26126512,474,FaFi,0,1,0
1899,639847.670177052,6180956.94695047,544,Fi,0,1,0
1900,688311.037441269,6407241.90957784,760,Fi,0,1,58
1901,501177.433156621,6222367.36014686,1315,Fi,1,1,57
1902,610340.826857526,6366367.22376452,974,Fi,0,1,0
1903,824050.915945968,6299563.56667729,495,Fi,0,1,0
1904,563895.378068105,6272109.75549791,1703,Fi,0,1,22
1905,560860.327100218,6256643.96583969,427,FaFi,0,1,75
1906,520808.403351669,6336864.12999576,720,Fi,0,1,0
1907,675774.860595678,6354953.24080777,1368,FaFi,0,1,0
1908,534361.286817781,6366905.59801655,351,Fi,0,1,0
1909,826846.12386519,6290665.47044187,4279,Fa,0,1,30
1910,590363.074363886,6342575.52864624,485,Fi,0,1,0
1911,739529.551390968,6283415.48559449,783,FaFi,0,1,0
1912,503183.397107986,6259429.11711346,247,Fi,0,1,0
1913,480474.754688612,6242083.13603479,420,Fi,1,1,0
1914,706818.882797851,6337078.75420856,2720,Fi,0,1,0
1915,550724.801844054,6250602.81994978,93,FaFi,0,1,0
1916,699216.568538751,6358740.877468,1576,Fi,0,1,0
1917,526935.192160336,6218335.44828486,2416,Fa,0,1,0
1918,530083.045819829,6268405.94757056,257,FaFi,0,1,0
1919,629022.977098941,6322715.66089436,1568,Fi,1,1,21
1920,493478.771359262,6194734.79705635,2004,Fi,0,1,0
1921,478094.396576837,6280771.00182686,3238,Fa,0,1,0
1922,600689.399128869,6268848.48894525,710,FaFi,0,1,0
1923,591794.194660827,6263599.59646961,5760,Fa,0,1,115
1924,555268.145341447,6234719.355591,4,Fi,0,1,0
1925,533226.939909809,6317430.05988368,550,FaFi,0,1,0
1926,516059.38050051,6288292.9997419,3954,Fi,0,1,58
1927,541970.471996866,6288573.40858141,44,Fi,0,1,0
1928,462557.471582493,6309114.38817038,362,Fi,0,1,0
1929,708325.650627351,6232845.89378473,589,FaFi,0,1,0
1930,688051.8983302,6386769.00803589,1206,Fi,0,1,0
1931,578370.848167431,6353137.04125416,1225,Fi,1,1,106
1932,720000.5108987,6245728.23020069,386,FaFi,0,1,0
1933,621258.032275977,6311886.88336155,849,FaFi,0,1,0
1934,507979.580241442,6238658.59766748,1448,Fi,0,1,0
1935,725974.448776071,6336693.31623795,643,Fi,0,1,0
1936,824408.95157794,6333404.98962479,1524,Fi,0,1,0
1937,588066.096903651,6305790.7368836,696,Fi,1,1,0
1938,743388.457876594,6310738.74559551,303,FaFi,0,1,90
1939,479260.563463931,6285815.18025082,1574,Fa,0,1,0
1940,591100.785406012,6176552.33788233,834,Fi,0,1,0
1941,753869.130037694,6363537.47690592,887,FaFi,0,1,0
1942,639051.032498634,6287251.41117441,101,FaFi,0,1,0
1943,526741.281407657,6274379.33549405,165,Fi,0,1,0
1944,590364.624465788,6256225.68581805,303,FaFi,0,1,0
1945,555944.225519967,6268817.92664488,1072,FaFi,0,1,0
1946,531981.137783156,6240638.85514698,3898,Fi,0,1,124
1947,471664.933323175,6292597.08625408,1139,Fi,1,1,77
1948,661801.683500235,6244925.56063717,2651,Fa,0,1,0
1949,674983.313359678,6244159.28198162,976,Fa,0,1,0
1950,594429.623769899,6283655.75228784,586,Fi,0,1,0
1951,540727.944663209,6349967.0930122,309,Fi,0,1,0
1952,653149.98161489,6167509.12084229,362,Fi,0,1,0
1953,607831.54053926,6347137.30998154,623,Fi,0,1,0
1954,681127.437399716,6163715.22718799,150,FaFi,0,1,0
1955,595359.167982645,6412839.48059581,4910,Fi,0,1,0
1956,551485.707846643,6321320.29436627,1110,Fa,0,1,0
1957,562221.654122515,6362433.66771046,290,FaFi,0,1,0
1958,469744.736726955,6215198.68944377,21,FaFi,0,1,0
1959,448854.65693772,6190804.35186895,59,FaFi,0,1,0
1960,597943.066217677,6306179.97060646,757,Fi,0,1,0
1961,586570.103093278,6307253.31318925,1334,Fi,1,1,0
1962,484071.600845037,6229921.91718577,176,Fi,1,1,0
1963,566863.102090129,6215273.84445483,605,FaFi,0,1,0
1964,633969.597104202,6211352.8032301,28,Fi,0,1,0
1965,442603.00432375,6198346.87791479,1719,Fa,0,1,0
1966,579086.949913651,6223650.79078474,7781,Fa,0,1,0
1967,712706.947120609,6295715.09984,2463,Fi,1,1,55
1968,555412.160516042,6294436.17717928,6014,Fi,0,1,63
1969,471785.961442062,6304883.49727963,245,Fi,0,1,0
1970,581054.265758336,6397901.50288002,284,Fi,1,1,100
1971,627192.951374374,6273228.36018467,411,Fi,0,1,0
1972,677723.752640015,6315576.9098068,1159,Fi,0,1,0
1973,685226.992467234,6309547.76981385,416,Fi,0,1,0
1974,577766.052159498,6340672.02700144,753,Fi,0,1,11
1975,487766.38733635,6273537.64105218,79,Fi,0,1,0
1976,581271.056487958,6315964.7424234,3076,Fi,0,1,0
1977,707397.370842868,6249928.41291115,44,Fi,0,1,0
1978,583935.521137464,6413885.35190634,217,Fa,0,1,0
1979,611402.3419355,6393170.50503541,3747,Fi,0,1,1
1980,570728.861616712,6395026.54460038,1548,FaFi,0,1,119
1981,660679.636288391,6342358.13523845,3255,FaFi,0,1,0
1982,635239.380282323,6275545.00696179,1101,FaFi,0,1,0
1983,723439.562817012,6286713.34494564,97,Fi,0,1,0
1984,564222.973727849,6272119.31270111,1104,Fi,0,1,0
1985,580403.244746405,6266738.54512193,1517,Fi,0,1,0
1986,596937.749807679,6279069.10834425,44,Fi,0,1,26
1987,627173.673093298,6234524.38997771,9974,Fa,1,1,19
1988,804162.571290081,6292397.49531475,370,FaFi,0,1,0
1989,656672.211653465,6190826.64296672,623,FaFi,0,1,43
1990,549900.019645581,6311915.49019793,506,Fi,1,1,0
1991,701310.46584546,6303760.51269001,3536,Fa,0,1,79
1992,518793.246942351,6204695.14199001,946,FaFi,1,1,50
1993,483027.232145101,6308002.79693626,264,FaFi,1,1,0
1994,742931.152804334,6368891.20251062,775,Fi,0,1,0
1995,584618.286215925,6215681.24517071,2624,Fi,0,1,73
1996,775743.903120814,6287892.02923935,2607,Fi,1,1,0
1997,703860.840513392,6230037.21854903,3089,Fa,1,1,0
1998,734662.566722965,6247291.72281893,1489,Fi,1,1,0
1999,549459.970570313,6277626.39245855,1186,FaFi,0,1,0
2000,691767.281754131,6193606.89047379,2375,FaFi,0,1,12
2001,687286.887381088,6177681.1714789,1003,FaFi,0,1,0
2002,526845.957934777,6293720.52832202,955,FaFi,0,1,42
2003,693245.754410789,6363171.13897102,290,Fi,1,1,0
2004,702288.508531966,6251519.38226952,89,Fi,0,1,0
2005,536777.768185395,6282223.4296985,5,Fi,1,0,0
2006,572623.647425472,6343138.65425645,1188,Fi,0,1,0
2007,695470.226650798,6241891.83452429,276,FaFi,0,1,0
2008,533999.501865842,6333139.46656652,345,FaFi,0,1,72
2009,582864.716390432,6266477.15002396,338,Fi,0,1,0
2010,739382.473724616,6345967.87998513,77,FaFi,0,1,0
2011,582329.741599229,6357806.78011465,1950,Fa,0,1,0
2012,554071.914918695,6294038.19374524,1034,FaFi,1,1,109
2013,770022.738248376,6298150.65544166,280,FaFi,0,1,0
2014,697775.666459851,6246155.56480223,115,Fi,0,1,0
2015,709550.028794244,6253095.03942301,164,Fi,0,1,0
2016,671791.524872584,6224890.22015304,6,Fi,0,0,0
2017,699451.190618328,6358885.04742432,60,FaFi,0,0,0
2018,667239.181971653,6332219.43579554,437,Fi,1,1,0
2019,666470.744599762,6348606.1953662,1410,FaFi,0,1,105
2020,684310.196000997,6195371.45442169,622,Fa,0,1,0
2021,607352.322227629,6253846.40194365,304,FaFi,1,1,0
2022,626736.506644819,6157271.487119,865,FaFi,0,1,0
2023,820117.493777684,6326489.00335468,328,FaFi,0,1,96
2024,593395.473666847,6285170.59090103,783,FaFi,0,1,0
2025,528797.082708143,6266361.56573355,2327,Fi,0,1,0
2026,481203.287048429,6320604.28105456,1421,Fi,0,1,0
2027,764689.900379043,6269399.95572795,338,Fi,1,1,0
2028,526701.9139388,6282012.17838944,136,FaFi,0,1,0
2029,534921.90013422,6361068.9406638,722,FaFi,0,1,0
2030,736505.255879283,6271713.64543974,1042,Fi,0,1,65
2031,463695.544753326,6304285.55347464,471,Fi,0,1,0
2032,797345.879176854,6285677.02151489,310,Fi,0,1,0
2033,459153.177470367,6284621.51553968,2321,Fa,0,1,0
2034,495662.2796212,6284739.17621809,144,FaFi,0,1,0
2035,626423.210103581,6346869.46300906,2625,Fa,0,1,0
2036,515094.523938631,6257364.18247015,390,Fi,0,1,0
2037,530464.103386267,6274263.21458143,287,FaFi,0,1,0
2038,452874.133404882,6293499.53418264,486,Fi,0,1,86
2039,673952.81956657,6295028.38764376,434,Fi,0,1,0
2040,625515.033380223,6380891.34797861,268,Fi,0,1,0
2041,750615.520954365,6411843.19100535,1031,Fi,0,1,18
2042,544847.313991825,6292354.14184738,773,Fi,0,1,107
2043,664334.650248291,6380644.8650899,1679,FaFi,0,1,0
2044,695601.094780606,6254180.06235429,1576,FaFi,0,1,0
2045,637932.11372578,6323929.41413369,7,Fi,1,0,0
2046,482075.358297276,6289745.66651733,653,Fi,0,1,0
2047,794032.845580055,6334926.88326043,4757,FaFi,0,1,0
2048,582450.901124082,6288898.74998066,71,FaFi,1,1,0
2049,586679.85218379,6288049.9667277,3343,Fa,0,1,0
2050,729773.848192062,6376211.39135436,1,Fi,0,0,0
2051,694019.528916596,6250809.27103112,2041,Fa,0,1,45
2052,584372.458675773,6398253.35664162,35,FaFi,0,1,116
2053,542346.875056515,6352822.19346564,338,FaFi,0,1,0
2054,576246.739212466,6319252.42691252,1062,Fi,0,1,0
2055,561200.266909409,6333720.83361689,418,Fi,1,1,0
2056,457001.715069033,6297601.62291195,953,Fi,0,1,0
2057,468080.587537864,6187872.20375085,1710,Fi,0,1,0
2058,731559.206732804,6256028.30263578,1145,Fi,0,1,0
2059,439292.874163754,6220465.74540739,114,FaFi,0,1,0
2060,666072.276670959,6235768.03023564,1719,Fi,1,1,0
2061,607555.684342209,6222911.78193152,2913,Fi,0,1,0
2062,558989.002092541,6289335.75990537,2197,Fi,0,1,0
2063,705506.340313751,6253137.16065715,61,Fi,0,1,119
2064,709872.072185545,6324244.30440335,79,FaFi,0,1,0
2065,493100.007095607,6272565.92581519,2278,Fi,0,1,0
2066,720253.04854529,6397259.95156209,385,Fi,0,1,0
2067,503001.718736409,6298959.259395,706,Fi,1,1,82
2068,448567.053828895,6313158.12927513,1155,Fi,0,1,0
2069,556113.488225986,6183771.92257268,394,Fi,0,1,0
2070,498539.91151745,6263005.84399612,2315,FaFi,0,1,91
2071,596483.867152514,6276325.04648979,327,FaFi,0,1,34
2072,688389.45592997,6303976.30758747,338,FaFi,0,1,0
2073,637565.120408001,6234462.61750465,489,Fi,0,1,0
2074,462093.896052008,6267966.75834976,787,Fi,0,1,0
2075,620216.224673436,6272023.6977674,4174,Fa,0,1,41
2076,643600.751481325,6208777.35978425,1021,Fi,0,1,126
2077,553570.303760342,6354963.56954122,1553,Fi,0,1,0
2078,733637.388472162,6398706.96883767,14,FaFi,1,1,0
2079,575291.63385257,6254166.40095499,15445,Fa,0,1,52
2080,714758.777616127,6353891.87930623,3230,Fi,0,1,41
